Z轴位置(mm),工况1磁栅误差(mm),工况1激光实测(mm),工况1模型拟合误差(mm),工况1残差(mm),工况1_R²,工况1_RMSE(mm),工况2磁栅误差(mm),工况2激光实测(mm),工况2模型拟合误差(mm),工况2残差(mm),工况2_R²,工况2_RMSE(mm),工况3磁栅误差(mm),工况3激光实测(mm),工况3模型拟合误差(mm),工况3残差(mm),工况3_R²,工况3_RMSE(mm),工况4磁栅误差(mm),工况4激光实测(mm),工况4模型拟合误差(mm),工况4残差(mm),工况4_R²,工况4_RMSE(mm),工况5磁栅误差(mm),工况5激光实测(mm),工况5模型拟合误差(mm),工况5残差(mm),工况5_R²,工况5_RMSE(mm),工况6磁栅误差(mm),工况6激光实测(mm),工况6模型拟合误差(mm),工况6残差(mm),工况6_R²,工况6_RMSE(mm),工况7磁栅误差(mm),工况7激光实测(mm),工况7模型拟合误差(mm),工况7残差(mm),工况7_R²,工况7_RMSE(mm),工况8磁栅误差(mm),工况8激光实测(mm),工况8模型拟合误差(mm),工况8残差(mm),工况8_R²,工况8_RMSE(mm),工况9磁栅误差(mm),工况9激光实测(mm),工况9模型拟合误差(mm),工况9残差(mm),工况9_R²,工况9_RMSE(mm)
-40.000000,-0.027100,-0.000300,-0.002545,0.002245,-432519254.734782,49.786337,-0.045200,-0.015900,-0.017743,0.001843,-63922897.677842,49.785012,-0.052000,-0.022100,-0.023453,0.001353,-43270019.481151,49.785065,-0.025900,0.000600,-0.001537,0.002137,-1707683785.223669,49.786725,-0.039000,-0.011800,-0.012537,0.000737,-207635082.563942,49.785465,-0.044400,-0.018300,-0.017071,-0.001229,-119939797.565540,49.784752,-0.027900,-0.004800,-0.003217,-0.001583,-710494181.476502,49.783802,-0.035700,-0.012100,-0.009766,-0.002334,-153617151.218148,49.783687,-0.040200,-0.016200,-0.013545,-0.002655,-88880051.401695,49.782878
-41.000000,-0.027500,-0.000300,-70.555451,70.555151,-432519254.734782,49.786337,-0.045700,-0.016000,-70.570733,70.554733,-63922897.677842,49.785012,-0.052600,-0.022200,-70.576527,70.554327,-43270019.481151,49.785065,-0.026300,0.000600,-70.554444,70.555044,-1707683785.223669,49.786725,-0.039500,-0.011800,-70.565527,70.553727,-207635082.563942,49.785465,-0.045000,-0.018300,-70.570146,70.551846,-119939797.565540,49.784752,-0.028400,-0.004900,-70.556207,70.551307,-710494181.476502,49.783802,-0.036200,-0.012200,-70.562756,70.550556,-153617151.218148,49.783687,-0.040800,-0.016200,-70.566619,70.550419,-88880051.401695,49.782878
-42.000000,-0.028000,-0.000400,-0.002533,0.002133,-432519254.734782,49.786337,-0.046300,-0.016100,-0.017899,0.001799,-63922897.677842,49.785012,-0.053200,-0.022300,-0.023693,0.001393,-43270019.481151,49.785065,-0.026800,0.000500,-0.001526,0.002026,-1707683785.223669,49.786725,-0.040000,-0.011900,-0.012609,0.000709,-207635082.563942,49.785465,-0.045500,-0.018400,-0.017227,-0.001173,-119939797.565540,49.784752,-0.028900,-0.004900,-0.003289,-0.001611,-710494181.476502,49.783802,-0.036800,-0.012200,-0.009922,-0.002278,-153617151.218148,49.783687,-0.041300,-0.016300,-0.013701,-0.002599,-88880051.401695,49.782878
-43.000000,-0.028500,-0.000400,-70.555529,70.555129,-432519254.734782,49.786337,-0.046800,-0.016200,-70.570895,70.554695,-63922897.677842,49.785012,-0.053700,-0.022400,-70.576688,70.554288,-43270019.481151,49.785065,-0.027300,0.000500,-70.554521,70.555021,-1707683785.223669,49.786725,-0.040500,-0.011900,-70.565605,70.553705,-207635082.563942,49.785465,-0.046100,-0.018500,-70.570307,70.551807,-119939797.565540,49.784752,-0.029400,-0.004900,-70.556284,70.551384,-710494181.476502,49.783802,-0.037300,-0.012300,-70.562918,70.550618,-153617151.218148,49.783687,-0.041900,-0.016400,-70.566780,70.550380,-88880051.401695,49.782878
-44.000000,-0.029000,-0.000400,-0.002616,0.002216,-432519254.734782,49.786337,-0.047300,-0.016300,-0.017982,0.001682,-63922897.677842,49.785012,-0.054300,-0.022500,-0.023859,0.001359,-43270019.481151,49.785065,-0.027800,0.000500,-0.001608,0.002108,-1707683785.223669,49.786725,-0.041100,-0.012000,-0.012776,0.000776,-207635082.563942,49.785465,-0.046600,-0.018500,-0.017394,-0.001106,-119939797.565540,49.784752,-0.029900,-0.004900,-0.003371,-0.001529,-710494181.476502,49.783802,-0.037800,-0.012300,-0.010005,-0.002295,-153617151.218148,49.783687,-0.042400,-0.016500,-0.013867,-0.002633,-88880051.401695,49.782878
-45.000000,-0.029400,-0.000500,-70.555532,70.555032,-432519254.734782,49.786337,-0.047900,-0.016300,-70.571066,70.554766,-63922897.677842,49.785012,-0.054900,-0.022600,-70.576944,70.554344,-43270019.481151,49.785065,-0.028300,0.000500,-70.554608,70.555108,-1707683785.223669,49.786725,-0.041600,-0.012000,-70.565776,70.553776,-207635082.563942,49.785465,-0.047200,-0.018600,-70.570478,70.551878,-119939797.565540,49.784752,-0.030300,-0.005000,-70.556288,70.551288,-710494181.476502,49.783802,-0.038300,-0.012400,-70.563005,70.550605,-153617151.218148,49.783687,-0.043000,-0.016600,-70.566952,70.550352,-88880051.401695,49.782878
-46.000000,-0.029900,-0.000500,-0.002624,0.002124,-432519254.734782,49.786337,-0.048400,-0.016400,-0.018158,0.001758,-63922897.677842,49.785012,-0.055400,-0.022700,-0.024036,0.001336,-43270019.481151,49.785065,-0.028800,0.000500,-0.001701,0.002201,-1707683785.223669,49.786725,-0.042100,-0.012100,-0.012868,0.000768,-207635082.563942,49.785465,-0.047700,-0.018700,-0.017570,-0.001130,-119939797.565540,49.784752,-0.030800,-0.005000,-0.003380,-0.001620,-710494181.476502,49.783802,-0.038800,-0.012500,-0.010097,-0.002403,-153617151.218148,49.783687,-0.043500,-0.016600,-0.014044,-0.002556,-88880051.401695,49.782878
-47.000000,-0.030400,-0.000500,-70.555630,70.555130,-432519254.734782,49.786337,-0.048900,-0.016500,-70.571164,70.554664,-63922897.677842,49.785012,-0.056000,-0.022800,-70.577126,70.554326,-43270019.481151,49.785065,-0.029300,0.000400,-70.554706,70.555106,-1707683785.223669,49.786725,-0.042600,-0.012100,-70.565874,70.553774,-207635082.563942,49.785465,-0.048200,-0.018700,-70.570576,70.551876,-119939797.565540,49.784752,-0.031300,-0.005000,-70.556386,70.551386,-710494181.476502,49.783802,-0.039300,-0.012500,-70.563103,70.550603,-153617151.218148,49.783687,-0.044000,-0.016700,-70.567049,70.550349,-88880051.401695,49.782878
-48.000000,-0.030800,-0.000600,-0.002643,0.002043,-432519254.734782,49.786337,-0.049400,-0.016600,-0.018261,0.001661,-63922897.677842,49.785012,-0.056500,-0.022900,-0.024223,0.001323,-43270019.481151,49.785065,-0.029700,0.000400,-0.001720,0.002120,-1707683785.223669,49.786725,-0.043100,-0.012200,-0.012971,0.000771,-207635082.563942,49.785465,-0.048800,-0.018800,-0.017757,-0.001043,-119939797.565540,49.784752,-0.031800,-0.005000,-0.003483,-0.001517,-710494181.476502,49.783802,-0.039800,-0.012600,-0.010200,-0.002400,-153617151.218148,49.783687,-0.044600,-0.016800,-0.014231,-0.002569,-88880051.401695,49.782878
-49.000000,-0.031300,-0.000600,-70.555654,70.555054,-432519254.734782,49.786337,-0.049900,-0.016700,-70.571272,70.554572,-63922897.677842,49.785012,-0.057100,-0.023000,-70.577318,70.554318,-43270019.481151,49.785065,-0.030200,0.000400,-70.554731,70.555131,-1707683785.223669,49.786725,-0.043600,-0.012200,-70.565982,70.553782,-207635082.563942,49.785465,-0.049300,-0.018900,-70.570768,70.551868,-119939797.565540,49.784752,-0.032200,-0.005100,-70.556410,70.551310,-710494181.476502,49.783802,-0.040300,-0.012600,-70.563211,70.550611,-153617151.218148,49.783687,-0.045100,-0.016900,-70.567242,70.550342,-88880051.401695,49.782878
-50.000000,-0.031800,-0.000600,-0.002757,0.002157,-432519254.734782,49.786337,-0.050400,-0.016800,-0.018375,0.001575,-63922897.677842,49.785012,-0.057600,-0.023100,-0.024421,0.001321,-43270019.481151,49.785065,-0.030700,0.000400,-0.001833,0.002233,-1707683785.223669,49.786725,-0.044100,-0.012300,-0.013085,0.000785,-207635082.563942,49.785465,-0.049800,-0.018900,-0.017871,-0.001029,-119939797.565540,49.784752,-0.032700,-0.005100,-0.003513,-0.001587,-710494181.476502,49.783802,-0.040800,-0.012700,-0.010314,-0.002386,-153617151.218148,49.783687,-0.045600,-0.016900,-0.014345,-0.002555,-88880051.401695,49.782878
-51.000000,-0.032200,-0.000700,-70.555689,70.554989,-432519254.734782,49.786337,-0.050900,-0.016900,-70.571391,70.554491,-63922897.677842,49.785012,-0.058200,-0.023300,-70.577521,70.554221,-43270019.481151,49.785065,-0.031100,0.000400,-70.554766,70.555166,-1707683785.223669,49.786725,-0.044600,-0.012300,-70.566101,70.553801,-207635082.563942,49.785465,-0.050400,-0.019000,-70.570971,70.551971,-119939797.565540,49.784752,-0.033200,-0.005100,-70.556529,70.551429,-710494181.476502,49.783802,-0.041300,-0.012700,-70.563330,70.550630,-153617151.218148,49.783687,-0.046100,-0.017000,-70.567361,70.550361,-88880051.401695,49.782878
-52.000000,-0.032700,-0.000700,-0.002797,0.002097,-432519254.734782,49.786337,-0.051500,-0.017000,-0.018583,0.001583,-63922897.677842,49.785012,-0.058700,-0.023400,-0.024629,0.001229,-43270019.481151,49.785065,-0.031600,0.000400,-0.001874,0.002274,-1707683785.223669,49.786725,-0.045100,-0.012400,-0.013209,0.000809,-207635082.563942,49.785465,-0.050900,-0.019100,-0.018080,-0.001020,-119939797.565540,49.784752,-0.033600,-0.005100,-0.003553,-0.001547,-710494181.476502,49.783802,-0.041800,-0.012800,-0.010438,-0.002362,-153617151.218148,49.783687,-0.046600,-0.017100,-0.014469,-0.002631,-88880051.401695,49.782878
-53.000000,-0.033100,-0.000700,-70.555735,70.555035,-432519254.734782,49.786337,-0.052000,-0.017100,-70.571605,70.554505,-63922897.677842,49.785012,-0.059300,-0.023500,-70.577735,70.554235,-43270019.481151,49.785065,-0.032000,0.000300,-70.554812,70.555112,-1707683785.223669,49.786725,-0.045600,-0.012400,-70.566231,70.553831,-207635082.563942,49.785465,-0.051400,-0.019100,-70.571101,70.552001,-119939797.565540,49.784752,-0.034100,-0.005200,-70.556575,70.551375,-710494181.476502,49.783802,-0.042300,-0.012900,-70.563460,70.550560,-153617151.218148,49.783687,-0.047200,-0.017200,-70.567575,70.550375,-88880051.401695,49.782878
-54.000000,-0.033600,-0.000800,-0.002849,0.002049,-432519254.734782,49.786337,-0.052400,-0.017200,-0.018635,0.001435,-63922897.677842,49.785012,-0.059800,-0.023600,-0.024848,0.001248,-43270019.481151,49.785065,-0.032500,0.000300,-0.001925,0.002225,-1707683785.223669,49.786725,-0.046100,-0.012500,-0.013345,0.000845,-207635082.563942,49.785465,-0.051900,-0.019200,-0.018215,-0.000985,-119939797.565540,49.784752,-0.034500,-0.005200,-0.003604,-0.001596,-710494181.476502,49.783802,-0.042800,-0.012900,-0.010574,-0.002326,-153617151.218148,49.783687,-0.047700,-0.017200,-0.014688,-0.002512,-88880051.401695,49.782878
-55.000000,-0.034000,-0.000800,-70.555792,70.554992,-432519254.734782,49.786337,-0.052900,-0.017200,-70.571662,70.554462,-63922897.677842,49.785012,-0.060300,-0.023700,-70.577875,70.554175,-43270019.481151,49.785065,-0.032900,0.000300,-70.554868,70.555168,-1707683785.223669,49.786725,-0.046500,-0.012500,-70.566288,70.553788,-207635082.563942,49.785465,-0.052400,-0.019200,-70.571242,70.552042,-119939797.565540,49.784752,-0.035000,-0.005200,-70.556632,70.551432,-710494181.476502,49.783802,-0.043300,-0.013000,-70.563601,70.550601,-153617151.218148,49.783687,-0.048200,-0.017300,-70.567715,70.550415,-88880051.401695,49.782878
-56.000000,-0.034400,-0.000800,-0.002827,0.002027,-432519254.734782,49.786337,-0.053400,-0.017300,-0.018781,0.001481,-63922897.677842,49.785012,-0.060900,-0.023800,-0.025078,0.001278,-43270019.481151,49.785065,-0.033400,0.000300,-0.001987,0.002287,-1707683785.223669,49.786725,-0.047000,-0.012600,-0.013407,0.000807,-207635082.563942,49.785465,-0.052900,-0.019300,-0.018361,-0.000939,-119939797.565540,49.784752,-0.035400,-0.005300,-0.003667,-0.001633,-710494181.476502,49.783802,-0.043700,-0.013000,-0.010636,-0.002364,-153617151.218148,49.783687,-0.048700,-0.017400,-0.014834,-0.002566,-88880051.401695,49.782878
-57.000000,-0.034900,-0.000900,-70.555860,70.554960,-432519254.734782,49.786337,-0.053900,-0.017400,-70.571813,70.554413,-63922897.677842,49.785012,-0.061400,-0.023900,-70.578111,70.554211,-43270019.481151,49.785065,-0.033800,0.000300,-70.554936,70.555236,-1707683785.223669,49.786725,-0.047500,-0.012600,-70.566440,70.553840,-207635082.563942,49.785465,-0.053400,-0.019400,-70.571394,70.551994,-119939797.565540,49.784752,-0.035800,-0.005300,-70.556615,70.551315,-710494181.476502,49.783802,-0.044200,-0.013100,-70.563669,70.550569,-153617151.218148,49.783687,-0.049200,-0.017500,-70.567867,70.550367,-88880051.401695,49.782878
-58.000000,-0.035300,-0.000900,-0.002900,0.002000,-432519254.734782,49.786337,-0.054400,-0.017500,-0.018938,0.001438,-63922897.677842,49.785012,-0.061900,-0.024000,-0.025236,0.001236,-43270019.481151,49.785065,-0.034200,0.000300,-0.001977,0.002277,-1707683785.223669,49.786725,-0.048000,-0.012700,-0.013564,0.000864,-207635082.563942,49.785465,-0.054000,-0.019400,-0.018602,-0.000798,-119939797.565540,49.784752,-0.036300,-0.005300,-0.003740,-0.001560,-710494181.476502,49.783802,-0.044700,-0.013100,-0.010793,-0.002307,-153617151.218148,49.783687,-0.049700,-0.017500,-0.014992,-0.002508,-88880051.401695,49.782878
-59.000000,-0.035700,-0.000900,-70.555855,70.554955,-432519254.734782,49.786337,-0.054900,-0.017600,-70.571976,70.554376,-63922897.677842,49.785012,-0.062400,-0.024100,-70.578274,70.554174,-43270019.481151,49.785065,-0.034700,0.000200,-70.555015,70.555215,-1707683785.223669,49.786725,-0.048400,-0.012700,-70.566519,70.553819,-207635082.563942,49.785465,-0.054500,-0.019500,-70.571641,70.552141,-119939797.565540,49.784752,-0.036700,-0.005300,-70.556694,70.551394,-710494181.476502,49.783802,-0.045200,-0.013200,-70.563832,70.550632,-153617151.218148,49.783687,-0.050200,-0.017600,-70.568030,70.550430,-88880051.401695,49.782878
-60.000000,-0.036200,-0.001000,-0.002985,0.001985,-432519254.734782,49.786337,-0.055400,-0.017700,-0.019107,0.001407,-63922897.677842,49.785012,-0.062900,-0.024200,-0.025404,0.001204,-43270019.481151,49.785065,-0.035100,0.000200,-0.002061,0.002261,-1707683785.223669,49.786725,-0.048900,-0.012800,-0.013649,0.000849,-207635082.563942,49.785465,-0.054900,-0.019600,-0.018687,-0.000913,-119939797.565540,49.784752,-0.037100,-0.005400,-0.003741,-0.001659,-710494181.476502,49.783802,-0.045600,-0.013300,-0.010878,-0.002422,-153617151.218148,49.783687,-0.050700,-0.017700,-0.015160,-0.002540,-88880051.401695,49.782878
-61.000000,-0.036600,-0.001000,-70.555945,70.554945,-432519254.734782,49.786337,-0.055800,-0.017800,-70.572067,70.554267,-63922897.677842,49.785012,-0.063500,-0.024300,-70.578532,70.554232,-43270019.481151,49.785065,-0.035500,0.000200,-70.555021,70.555221,-1707683785.223669,49.786725,-0.049400,-0.012800,-70.566693,70.553893,-207635082.563942,49.785465,-0.055400,-0.019600,-70.571731,70.552131,-119939797.565540,49.784752,-0.037600,-0.005400,-70.556785,70.551385,-710494181.476502,49.783802,-0.046100,-0.013300,-70.563922,70.550622,-153617151.218148,49.783687,-0.051100,-0.017800,-70.568120,70.550320,-88880051.401695,49.782878
-62.000000,-0.037000,-0.001100,-0.002997,0.001897,-432519254.734782,49.786337,-0.056300,-0.017900,-0.019203,0.001303,-63922897.677842,49.785012,-0.064000,-0.024500,-0.025668,0.001168,-43270019.481151,49.785065,-0.035900,0.000200,-0.002073,0.002273,-1707683785.223669,49.786725,-0.049800,-0.012900,-0.013745,0.000845,-207635082.563942,49.785465,-0.055900,-0.019700,-0.018867,-0.000833,-119939797.565540,49.784752,-0.038000,-0.005400,-0.003837,-0.001563,-710494181.476502,49.783802,-0.046600,-0.013400,-0.011058,-0.002342,-153617151.218148,49.783687,-0.051600,-0.017800,-0.015256,-0.002544,-88880051.401695,49.782878
-63.000000,-0.037400,-0.001100,-70.555963,70.554863,-432519254.734782,49.786337,-0.056800,-0.018000,-70.572253,70.554253,-63922897.677842,49.785012,-0.064500,-0.024600,-70.578718,70.554118,-43270019.481151,49.785065,-0.036300,0.000200,-70.555039,70.555239,-1707683785.223669,49.786725,-0.050300,-0.012900,-70.566795,70.553895,-207635082.563942,49.785465,-0.056400,-0.019800,-70.571917,70.552117,-119939797.565540,49.784752,-0.038400,-0.005400,-70.556803,70.551403,-710494181.476502,49.783802,-0.047000,-0.013400,-70.564024,70.550624,-153617151.218148,49.783687,-0.052100,-0.017900,-70.568306,70.550406,-88880051.401695,49.782878
-64.000000,-0.037800,-0.001100,-0.003021,0.001921,-432519254.734782,49.786337,-0.057200,-0.018000,-0.019310,0.001310,-63922897.677842,49.785012,-0.065000,-0.024700,-0.025860,0.001160,-43270019.481151,49.785065,-0.036700,0.000200,-0.002097,0.002297,-1707683785.223669,49.786725,-0.050700,-0.013000,-0.013853,0.000853,-207635082.563942,49.785465,-0.056900,-0.019800,-0.019058,-0.000742,-119939797.565540,49.784752,-0.038800,-0.005500,-0.003860,-0.001640,-710494181.476502,49.783802,-0.047500,-0.013500,-0.011166,-0.002334,-153617151.218148,49.783687,-0.052600,-0.018000,-0.015448,-0.002552,-88880051.401695,49.782878
-65.000000,-0.038200,-0.001200,-70.555992,70.554792,-432519254.734782,49.786337,-0.057700,-0.018100,-70.572366,70.554266,-63922897.677842,49.785012,-0.065500,-0.024800,-70.578915,70.554115,-43270019.481151,49.785065,-0.037100,0.000100,-70.555069,70.555169,-1707683785.223669,49.786725,-0.051200,-0.013000,-70.566908,70.553908,-207635082.563942,49.785465,-0.057400,-0.019900,-70.572114,70.552214,-119939797.565540,49.784752,-0.039200,-0.005500,-70.556832,70.551332,-710494181.476502,49.783802,-0.047900,-0.013500,-70.564137,70.550637,-153617151.218148,49.783687,-0.053000,-0.018100,-70.568420,70.550320,-88880051.401695,49.782878
-66.000000,-0.038700,-0.001200,-0.003140,0.001940,-432519254.734782,49.786337,-0.058100,-0.018200,-0.019430,0.001230,-63922897.677842,49.785012,-0.066000,-0.024900,-0.026063,0.001163,-43270019.481151,49.785065,-0.037600,0.000100,-0.002216,0.002316,-1707683785.223669,49.786725,-0.051600,-0.013100,-0.013972,0.000872,-207635082.563942,49.785465,-0.057900,-0.020000,-0.019262,-0.000738,-119939797.565540,49.784752,-0.039600,-0.005500,-0.003896,-0.001604,-710494181.476502,49.783802,-0.048400,-0.013600,-0.011285,-0.002315,-153617151.218148,49.783687,-0.053500,-0.018100,-0.015567,-0.002533,-88880051.401695,49.782878
-67.000000,-0.039100,-0.001200,-70.556118,70.554918,-432519254.734782,49.786337,-0.058600,-0.018300,-70.572491,70.554191,-63922897.677842,49.785012,-0.066500,-0.025000,-70.579125,70.554125,-43270019.481151,49.785065,-0.037900,0.000100,-70.555110,70.555210,-1707683785.223669,49.786725,-0.052000,-0.013100,-70.566949,70.553849,-207635082.563942,49.785465,-0.058300,-0.020000,-70.572239,70.552239,-119939797.565540,49.784752,-0.040000,-0.005500,-70.556873,70.551373,-710494181.476502,49.783802,-0.048800,-0.013700,-70.564262,70.550562,-153617151.218148,49.783687,-0.054000,-0.018200,-70.568629,70.550429,-88880051.401695,49.782878
-68.000000,-0.039500,-0.001300,-0.003187,0.001887,-432519254.734782,49.786337,-0.059000,-0.018400,-0.019561,0.001161,-63922897.677842,49.785012,-0.066900,-0.025100,-0.026194,0.001094,-43270019.481151,49.785065,-0.038300,0.000100,-0.002180,0.002280,-1707683785.223669,49.786725,-0.052500,-0.013200,-0.014103,0.000903,-207635082.563942,49.785465,-0.058800,-0.020100,-0.019393,-0.000707,-119939797.565540,49.784752,-0.040400,-0.005600,-0.003943,-0.001657,-710494181.476502,49.783802,-0.049300,-0.013700,-0.011416,-0.002284,-153617151.218148,49.783687,-0.054400,-0.018300,-0.015698,-0.002602,-88880051.401695,49.782878
-69.000000,-0.039900,-0.001300,-70.556171,70.554871,-432519254.734782,49.786337,-0.059500,-0.018500,-70.572628,70.554128,-63922897.677842,49.785012,-0.067400,-0.025200,-70.579262,70.554062,-43270019.481151,49.785065,-0.038700,0.000100,-70.555163,70.555263,-1707683785.223669,49.786725,-0.052900,-0.013200,-70.567086,70.553886,-207635082.563942,49.785465,-0.059300,-0.020200,-70.572460,70.552260,-119939797.565540,49.784752,-0.040800,-0.005600,-70.556926,70.551326,-710494181.476502,49.783802,-0.049700,-0.013800,-70.564399,70.550599,-153617151.218148,49.783687,-0.054900,-0.018400,-70.568766,70.550366,-88880051.401695,49.782878
-70.000000,-0.040300,-0.001300,-0.003246,0.001946,-432519254.734782,49.786337,-0.059900,-0.018600,-0.019704,0.001104,-63922897.677842,49.785012,-0.067900,-0.025300,-0.026421,0.001121,-43270019.481151,49.785065,-0.039100,0.000000,-0.002239,0.002239,-1707683785.223669,49.786725,-0.053300,-0.013300,-0.014162,0.000862,-207635082.563942,49.785465,-0.059700,-0.020200,-0.019536,-0.000664,-119939797.565540,49.784752,-0.041200,-0.005600,-0.004002,-0.001598,-710494181.476502,49.783802,-0.050100,-0.013800,-0.011475,-0.002325,-153617151.218148,49.783687,-0.055300,-0.018400,-0.015841,-0.002559,-88880051.401695,49.782878
-71.000000,-0.040600,-0.001400,-70.556152,70.554752,-432519254.734782,49.786337,-0.060400,-0.018700,-70.572777,70.554077,-63922897.677842,49.785012,-0.068400,-0.025400,-70.579495,70.554095,-43270019.481151,49.785065,-0.039500,0.000000,-70.555228,70.555228,-1707683785.223669,49.786725,-0.053800,-0.013300,-70.567236,70.553936,-207635082.563942,49.785465,-0.060200,-0.020300,-70.572610,70.552310,-119939797.565540,49.784752,-0.041600,-0.005700,-70.556992,70.551292,-710494181.476502,49.783802,-0.050600,-0.013900,-70.564549,70.550649,-153617151.218148,49.783687,-0.055800,-0.018500,-70.568915,70.550415,-88880051.401695,49.782878
-72.000000,-0.041000,-0.001400,-0.003234,0.001834,-432519254.734782,49.786337,-0.060800,-0.018800,-0.019859,0.001059,-63922897.677842,49.785012,-0.068900,-0.025500,-0.026660,0.001160,-43270019.481151,49.785065,-0.039900,0.000000,-0.002310,0.002310,-1707683785.223669,49.786725,-0.054200,-0.013400,-0.014317,0.000917,-207635082.563942,49.785465,-0.060700,-0.020400,-0.019775,-0.000625,-119939797.565540,49.784752,-0.042000,-0.005700,-0.004073,-0.001627,-710494181.476502,49.783802,-0.051000,-0.014000,-0.011630,-0.002370,-153617151.218148,49.783687,-0.056200,-0.018600,-0.015997,-0.002603,-88880051.401695,49.782878
-73.000000,-0.041400,-0.001400,-70.556229,70.554829,-432519254.734782,49.786337,-0.061200,-0.018900,-70.572855,70.553955,-63922897.677842,49.785012,-0.069300,-0.025700,-70.579656,70.553956,-43270019.481151,49.785065,-0.040300,-0.000000,-70.555306,70.555306,-1707683785.223669,49.786725,-0.054600,-0.013400,-70.567313,70.553913,-207635082.563942,49.785465,-0.061100,-0.020400,-70.572771,70.552371,-119939797.565540,49.784752,-0.042400,-0.005700,-70.557069,70.551369,-710494181.476502,49.783802,-0.051400,-0.014000,-70.564626,70.550626,-153617151.218148,49.783687,-0.056700,-0.018700,-70.569076,70.550376,-88880051.401695,49.782878
-74.000000,-0.041800,-0.001500,-0.003317,0.001817,-432519254.734782,49.786337,-0.061600,-0.018900,-0.019943,0.001043,-63922897.677842,49.785012,-0.069800,-0.025800,-0.026828,0.001028,-43270019.481151,49.785065,-0.040600,-0.000000,-0.002309,0.002309,-1707683785.223669,49.786725,-0.055000,-0.013500,-0.014401,0.000901,-207635082.563942,49.785465,-0.061600,-0.020500,-0.019943,-0.000557,-119939797.565540,49.784752,-0.042700,-0.005700,-0.004073,-0.001627,-710494181.476502,49.783802,-0.051900,-0.014100,-0.011798,-0.002302,-153617151.218148,49.783687,-0.057100,-0.018800,-0.016164,-0.002636,-88880051.401695,49.782878
-75.000000,-0.042200,-0.001500,-70.556319,70.554819,-432519254.734782,49.786337,-0.062100,-0.019000,-70.573028,70.554028,-63922897.677842,49.785012,-0.070300,-0.025900,-70.579914,70.554014,-43270019.481151,49.785065,-0.041000,-0.000000,-70.555311,70.555311,-1707683785.223669,49.786725,-0.055400,-0.013500,-70.567403,70.553903,-207635082.563942,49.785465,-0.062000,-0.020600,-70.572944,70.552344,-119939797.565540,49.784752,-0.043100,-0.005800,-70.557075,70.551275,-710494181.476502,49.783802,-0.052300,-0.014100,-70.564800,70.550700,-153617151.218148,49.783687,-0.057500,-0.018800,-70.569166,70.550366,-88880051.401695,49.782878
-76.000000,-0.042600,-0.001500,-0.003413,0.001913,-432519254.734782,49.786337,-0.062500,-0.019100,-0.020123,0.001023,-63922897.677842,49.785012,-0.070700,-0.026000,-0.027008,0.001008,-43270019.481151,49.785065,-0.041400,-0.000100,-0.002405,0.002305,-1707683785.223669,49.786725,-0.055800,-0.013600,-0.014497,0.000897,-207635082.563942,49.785465,-0.062400,-0.020600,-0.020039,-0.000561,-119939797.565540,49.784752,-0.043500,-0.005800,-0.004169,-0.001631,-710494181.476502,49.783802,-0.052700,-0.014200,-0.011894,-0.002306,-153617151.218148,49.783687,-0.058000,-0.018900,-0.016344,-0.002556,-88880051.401695,49.782878
-77.000000,-0.042900,-0.001600,-70.556337,70.554737,-432519254.734782,49.786337,-0.062900,-0.019200,-70.573131,70.553931,-63922897.677842,49.785012,-0.071200,-0.026100,-70.580100,70.554000,-43270019.481151,49.785065,-0.041700,-0.000100,-70.555330,70.555230,-1707683785.223669,49.786725,-0.056200,-0.013600,-70.567505,70.553905,-207635082.563942,49.785465,-0.062900,-0.020700,-70.573131,70.552431,-119939797.565540,49.784752,-0.043800,-0.005800,-70.557093,70.551293,-710494181.476502,49.783802,-0.053100,-0.014200,-70.564902,70.550702,-153617151.218148,49.783687,-0.058400,-0.019000,-70.569352,70.550352,-88880051.401695,49.782878
-78.000000,-0.043300,-0.001600,-0.003437,0.001837,-432519254.734782,49.786337,-0.063300,-0.019300,-0.020231,0.000931,-63922897.677842,49.785012,-0.071600,-0.026200,-0.027200,0.001000,-43270019.481151,49.785065,-0.042100,-0.000100,-0.002430,0.002330,-1707683785.223669,49.786725,-0.056600,-0.013700,-0.014605,0.000905,-207635082.563942,49.785465,-0.063300,-0.020800,-0.020231,-0.000569,-119939797.565540,49.784752,-0.044200,-0.005800,-0.004193,-0.001607,-710494181.476502,49.783802,-0.053500,-0.014300,-0.012002,-0.002298,-153617151.218148,49.783687,-0.058800,-0.019100,-0.016452,-0.002648,-88880051.401695,49.782878
-79.000000,-0.043700,-0.001600,-70.556452,70.554852,-432519254.734782,49.786337,-0.063700,-0.019400,-70.573245,70.553845,-63922897.677842,49.785012,-0.072100,-0.026300,-70.580299,70.553999,-43270019.481151,49.785065,-0.042400,-0.000100,-70.555360,70.555260,-1707683785.223669,49.786725,-0.057000,-0.013700,-70.567620,70.553920,-207635082.563942,49.785465,-0.063700,-0.020800,-70.573245,70.552445,-119939797.565540,49.784752,-0.044600,-0.005900,-70.557208,70.551308,-710494181.476502,49.783802,-0.053900,-0.014400,-70.565017,70.550617,-153617151.218148,49.783687,-0.059200,-0.019100,-70.569467,70.550367,-88880051.401695,49.782878
